Liptan pembuatan Kompas ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pembuatan-kompas-
Liptan Pemupukan tanaman Salak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;978-602-98088-6-5;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pemupukan-tanaman-salak
Liptan Pengolahan Kedelai;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/liptan-pengolahan-kedelai
Peningkatan populasi tanaman dengan sistem tanam legowo;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/peningkatan-populasi-tanaman-dengan-sistem-tanam-legowo
Pembrongsongan pisang;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pembrongsongan-pisang
Budidaya padi dengan sistem tanam benih langsung (tabela);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-padi-dengan-sistem-tanam-benih-langsung-tabela
Poster budidaya mentimun;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/poster-budidaya-mentimun
Poster budidaya ternak domba;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/poster-budidaya-ternak-domba
Poster integrasi jagung dengan ternak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/poster-integrasi-jagung-dengan-ternak
Poster jagung komposit;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/poster-jagung-komposit
Poster SPO jambu;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/poster-spo-jambu
Juknis Budidaya Padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/juknis-budidaya-padi
Teknologi prosuksi biji botani bawang merah/TSS (true shallot seed);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-prosuksi-biji-botani-bawang-merahtss-true-shallot-seed
Ekstraksi dan Penanganan Benih Batang Bawah Jeruk;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/ekstraksi-dan-penanganan-benih-batang-bawah-jeruk
Teknologi Produksi Pohon Induk Jeruk Bebas Penyakit Melalui Shoot Tip Grafting In Vitro (STG);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-produksi-pohon-induk-jeruk-bebas-penyakit-melalui-shoot-tip-grafting-in-vitro-stg
Mengenal Penyakit Non Infeksius : Kekurangan (Defisiensi) Hara Mikro Pada Tanaman Jeruk;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/mengenal-penyakit-non-infeksius-kekurangan-defisiensi-hara-mikro-pada-tanaman-jeruk
Panen dan Penanganan Pasca Panen Ranting Mata Tempel Jeruk Bebas Penyakit;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/panen-dan-penanganan-pasca-panen-ranting-mata-tempel-jeruk-bebas-penyakit
Keunggulan Teknik  Perbanyakan Okulasi Irisan Pada Tanaman Jeruk;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/keunggulan-teknik-perbanyakan-okulasi-irisan-pada-tanaman-jeruk
Pengelolaan Tanaman Padi Terpadu pada lahan sawah Berpengairan di Jawa Timur  ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-padi-terpadu-pada-lahan-sawah-berpengairan-di-jawa-timur-
Pengelolaan Tanaman Terpadu (PTT) Padi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISSN 1693-7511;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-padi
Petunjuk teknis pengelolaan kesehatan ikan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISSN 1693-7511;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/petunjuk-teknis-pengelolaan-kesehatan-ikan
Inovasi Teknologi Pengelolaan Tanaman Terpadu Kedelai;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISSN 1693-7511;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-terpadu-kedelai
Buku Pintar Seri I Informasi Teknologi Tanaman pangan/ 2000;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISSN 1693-7511;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/buku-pintar-seri-i-informasi-teknologi-tanaman-pangan-2000
Inovasi Teknologi Penyediaan  Benih Kentang Penjenis (GO);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;ISSN 1693-7511;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-penyediaan-benih-kentang-penjenis-go
Inovasi Teknologi Penyediaan Benih pokok (G3) dan Benih sebar kentang (G4)/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-penyediaan-benih-pokok-g3-dan-benih-sebar-kentang-g42009
Inovasi Teknologi Budidaya tanaman Pisang/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;078-979-3450=29-2;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-budidaya-tanaman-pisang2009
Inovasi Teknologi Mangga/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-mangga2009
Inovasi Teknologi Budidaya kambing Peranakan Etawa sebagai penghasil susu/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-budidaya-kambing-peranakan-etawa-sebagai-penghasil-susu2009
Usaha Beternak Domba/2002;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/usaha-beternak-domba2002
Teknologi Penyambungan Pohon Dewasa pada beberapa tanaman buah-buahan /2003;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-penyambungan-pohon-dewasa-pada-beberapa-tanaman-buah-buahan-2003
Petunjuk Teknis Rakitan Teknologi Pertanian/2007;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/petunjuk-teknis-rakitan-teknologi-pertanian2007
Budidaya tanaman hias berbunga indah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-tanaman-hias-berbunga-indah
Inovasi Teknologi Olahan berbasis Kasava (ubi Kayu)/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-olahan-berbasis-kasava-ubi-kayu2009
Inovasi Teknologi Bawang merah berbasis Good Agriculture Practices (GAP)/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-bawang-merah-berbasis-good-agriculture-practices-gap2009
Potensi & manfaat Lidah Buaya;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/potensi-manfaat-lidah-buaya
Varietas Unggul Melati Rato Ebuh;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-unggul-melati-rato-ebuh
Budidaya jamur Tiram (Pleorotus ostreatus)/2009 (brosur);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;978-979-3450-12-4;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-jamur-tiram-pleorotus-ostreatus2009-brosur
Inovasi Teknologi  Pengelolaan Tanaman Terpadu (PTT) Jagung/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-terpadu-ptt-jagung2009
Inovasi Teknologi Pengelolaan Tanaman Terpadu Padi Gogo/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-terpadu-padi-gogo2009
Inovasi Teknologi Vaerietas Padi/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-vaerietas-padi2009
Inovasi Teknologi Teknik Pengendalian hama dan penyakit tanaman padi secara terpadu.;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-teknik-pengendalian-hama-dan-penyakit-tanaman-padi-secara-terpadu
Inovasi Teknologi Pengelolaan Tanaman Padi sawah secara terpadu di Bakorwil Malang/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-padi-sawah-secara-terpadu-di-bakorwil-malang2009
Inovasi Teknologi Pengelolaan Tanaman Padi sawah secara terpadu di Bakorwil Madiun/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-padi-sawah-secara-terpadu-di-bakorwil-madiun2009
Inovasi Teknologi Pengelolaan tanaman Padi sawah secara terpadu di Bakorwil Pamekasan/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-padi-sawah-secara-terpadu-di-bakorwil-pamekasan2009
Inovasi Teknologi Pengelolaan Tanaman padi secara terpadu di Bakorwil Bojonegoro/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pengelolaan-tanaman-padi-secara-terpadu-di-bakorwil-bojonegoro2009
Petunjuk Teknis Percepatan Pencapaian swasembada daging Sapi (P2SDS) /2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/petunjuk-teknis-percepatan-pencapaian-swasembada-daging-sapi-p2sds-2009
Petunjuk Teknis Teknologi Budidaya Padi Hibrida di Jawa Timur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/petunjuk-teknis-teknologi-budidaya-padi-hibrida-di-jawa-timur
Acuan Rekomendasi pemupukan spesifik lokasi untuk padi sawah di Jawa Timur/1999  ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/acuan-rekomendasi-pemupukan-spesifik-lokasi-untuk-padi-sawah-di-jawa-timur1999-
Pemanfaatan Pestisida nabati untuk mengendalikan organisme pengganggu tanaman/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemanfaatan-pestisida-nabati-untuk-mengendalikan-organisme-pengganggu-tanaman2009
Inovasi Teknologi Sistem produksi usaha penggemukan sapi potong/2010;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-sistem-produksi-usaha-penggemukan-sapi-potong2010
PRIMA TANI Program rintisan dan akselerasi pemasyarakatan inovasi teknologi pertanian (2005-2009);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/prima-tani-program-rintisan-dan-akselerasi-pemasyarakatan-inovasi-teknologi-pertanian-2005-2009
Inovasi Teknologi penanganan penyakit utama pada ternak kambing/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-penanganan-penyakit-utama-pada-ternak-kambing2009
Budidaya kambing PE di wilayah Prima Tani Pasruljambe Lumajang/2009;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-kambing-pe-di-wilayah-prima-tani-pasruljambe-lumajang2009
Inovasi Teknologi pembuatan pupuk organik dari kotoran sapi.;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pembuatan-pupuk-organik-dari-kotoran-sapi
Budidaya dan OPT Cabai Rawit;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-dan-opt-cabai-rawit
Budidaya cabai besar;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-cabai-besar
Varietas unggul Belimbing Karangsari;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-unggul-belimbing-karangsari
Jamu ternak organik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/jamu-ternak-organik
Budidaya Anggrek.;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-anggrek
Inovasi Teknologi Budidaya Mawar bunga potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-budidaya-mawar-bunga-potong
Inovasi Teknologi Pertanian /2010;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-pertanian-2010
Teknologi Produksi beberapa sayuran organik/2009 ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-produksi-beberapa-sayuran-organik2009-
Inovasi Teknologi Olahan berbasis Ubijalar ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-olahan-berbasis-ubijalar-
Teknologi olahan sumber protein (susu Kambing dan Ikan);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-olahan-sumber-protein-susu-kambing-dan-ikan
Teknologi pembuatan pakan konsentrat spesifik lokasi ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pembuatan-pakan-konsentrat-spesifik-lokasi-
Teknologi usaha tani Kubis Telur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-usaha-tani-kubis-telur
Aneka Olahan berbasis pisang ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-olahan-berbasis-pisang-
Budidaya bawang merah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-bawang-merah
Pemanfaatan AZOLA sebagai pupuk organik;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemanfaatan-azola-sebagai-pupuk-organik
Teknologi pemanfaatan kotoran ternak menjadi BIOGAS skala rumah tangga;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pemanfaatan-kotoran-ternak-menjadi-biogas-skala-rumah-tangga
Budidaya Anggrek ;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-anggrek-
Aneka olahan berbasis Sukun;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-olahan-berbasis-sukun
Olahan Durian untuk usaha rumahan;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/olahan-durian-untuk-usaha-rumahan
Inovasi Teknologi Budidaya krisan bunga potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/inovasi-teknologi-budidaya-krisan-bunga-potong
Rekomendasi pemupukan padi sawah spesifik lokasi berdasarkan status hara tanah di Jawa Timur;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/rekomendasi-pemupukan-padi-sawah-spesifik-lokasi-berdasarkan-status-hara-tanah-di-jawa-timur
Pengolahan Tanaman Terpadu (PTT) padi sawah di Kabupaten Lebak;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengolahan-tanaman-terpadu-ptt-padi-sawah-di-kabupaten-lebak
Penyakit tungro;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/penyakit-tungro
Budidaya aren;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-aren
Teknologi pembuatan jerami fermentasi untuk pakan ternak sapi;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pembuatan-jerami-fermentasi-untuk-pakan-ternak-sapi
Bertanam jagung yuuuk.....;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/bertanam-jagung-yuuuk
Temu aplikasi paket teknologi pertanian BPTP Banten 2005;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/temu-aplikasi-paket-teknologi-pertanian-bptp-banten-2005
Prima Tani cetakan I;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/prima-tani-cetakan-i
Prima tani cetakan II;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/prima-tani-cetakan-ii
Tanam padi cara jajar legowo di lahan sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/tanam-padi-cara-jajar-legowo-di-lahan-sawah
Primatani catakan III;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/primatani-catakan-iii
Budidaya jagung dilahan sawah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-jagung-dilahan-sawah
Budidaya jahe;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/budidaya-jahe
Varietas unggul baru (Hasil Badan Litbang Pertanian Deptan);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-unggul-baru-hasil-badan-litbang-pertanian-deptan
Varietas unggul baru kacang tanah (Hasil Badan Litbang Pertanian Deptan);Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/varietas-unggul-baru-kacang-tanah-hasil-badan-litbang-pertanian-deptan
Pengelolaan Tanaman Terpadu (PTT) jagung;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-tanaman-terpadu-ptt-jagung
Aneka produk olahan talas beneng;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/aneka-produk-olahan-talas-beneng
BPTP Banten profil dan kiprah;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/bptp-banten-profil-dan-kiprah
Teknologi pengolahan jagung untuk pengembangan agroindustri;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pengolahan-jagung-untuk-pengembangan-agroindustri
Pengenalan teknologi padi gogo;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengenalan-teknologi-padi-gogo
Pemanfaatan lahan bekas penambangan batubara;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemanfaatan-lahan-bekas-penambangan-batubara
MI-2 Pupuk Hayati Pelarut Fosfat Efektif Untuk Peningkatan Hasil Kedelai di Lahan Masam;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/mi-2-pupuk-hayati-pelarut-fosfat-efektif-untuk-peningkatan-hasil-kedelai-di-lahan-masam
Pengelolaan Laboratorium Diseminasi Lingkup Badan Litbang Pertanian;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pengelolaan-laboratorium-diseminasi-lingkup-badan-litbang-pertanian
Teknogi Pakai murah untuk sapi potong;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknogi-pakai-murah-untuk-sapi-potong
teknologi kacang tanah di lahan kering;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;978-979-3450-43-8;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-kacang-tanah-di-lahan-kering
Pemanfaatan jamu ternak unggas;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/pemanfaatan-jamu-ternak-unggas
Teknologi Budidaya Cabai Dalam Pot;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;979-3546-879-21-1;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-budidaya-cabai-dalam-pot
Teknologi Pembuatan Pestisida Nabati dan Cara Penggunaannya;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-pembuatan-pestisida-nabati-dan-cara-penggunaannya
Integrasi Sapi dan Sawit;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/integrasi-sapi-dan-sawit
Teknologi Budidaya Selada dalam Pot;Pustaka Badan Litbang;Pustaka Badan Litbang;;;;;;;;http://digilib.litbang.pertanian.go.id/repository/index.php/repository/publikasi/Info_Teknologi/0/teknologi-budidaya-selada-dalam-pot
